url,id,тип объявления,регион,статус,тип_животного,окрас,порода,место события,дата_публикации,пол,возраст,описание,Длина_описания_в_словах,наличие_описания,есть_фото,количество_фото,количество_комментариев,дата пропажи,есть_контакты
https://pet911.ru/lost/dog/rl1089070,rl1089070,потерян,,питомец найден,собака,Неизвестно,Неизвестно,"Лукерьино, Московская область","вс, 19.10.2025",Женский,"12, год","Пропала собака 18.10.2025 Пшеничный терьер, среднего размера, девочка, 12 лет. Фиолетовый ошейник, на пузе клеймо. Собака немолодая, глуховата. Откликается на имя Феля. Собака очень любима и тревожна, хочет вернуться домой. Вознаграждение гарантируется! Коломенский район Московской области, в районе деревень Лукерьино и Верхнее Хорошево Тел. 8-915-081-2002 Света 8-916-527-6734 Саша 8-916-944-05-71 Лиза тг @OzePit",52,True,True,5,3,"сб, 18.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/dog/rl1074375,rl1074375,потерян,Moskovskaya Oblast,в поиске,собака,"белая, черно-белая",Неизвестно,"98, Московская область","пн, 22.09.2025",Женский,Неизвестно,Пропала собака в районе поселка Назарьево. Черно-белая лайка. Отзывается на кличку Жучка. Очень добрая и ласковая. Если кто-нибудь видел - пожалуйста сообщите . 89104040150,24,True,True,4,4,"сб, 20.09.2025",True
https://pet911.ru/moskva/lost/bird/rl1080142,rl1080142,потерян,,в поиске,птица,Неизвестно,домашняя,"улица Академика Варги, 15, Москва","чт, 02.10.2025",Женский,Неизвестно,Пропала домашняя ручная сокол-пустельга. На ногах опутинки и колокольчик. Но она могла их снять за это время.,17,True,True,1,4,"ср, 01.10.2025",True
https://pet911.ru/zhukovsky/lost/cat/rl1075997,rl1075997,потерян,Zhukovsky,питомец найден,кошка,"пятнышко, белые",Неизвестно,"улица Гагарина, 53, Жуковский","чт, 25.09.2025",Женский,Неизвестно,"Очень ручная, много мяукает. Два белых маленьких пятнышко у носика, белые лапки и грудка.",14,True,True,3,2,"чт, 25.09.2025",True
https://pet911.ru/lost/dog/rl1089147,rl1089147,потерян,,питомец найден,собака,Неизвестно,Неизвестно,Московская область,"вс, 19.10.2025",Женский,"12, год","Пшеничный терьер, светлая, стриженая, 12 лет, фиолетовый ошейник, на пузе клеймо",11,True,True,1,4,"сб, 18.10.2025",True
https://pet911.ru/lost/cat/rl1095127,rl1095127,потерян,,в поиске,кошка,Неизвестно,Неизвестно,"Заречная улица, 1, район Внуково","чт, 30.10.2025",Мужской,"6, год",Кот Хамон Саванна ф1 6 лет Клыки обломаны Шрам на животе Порванные 2 уха Синий ошейник (либо след от него),20,True,True,4,3,"пн, 27.10.2025",True
https://pet911.ru/balashikha/lost/cat/rl1080833,rl1080833,потерян,Balashikha,питомец найден,кошка,серая,Неизвестно,"улица Твардовского, 15, Балашиха","сб, 04.10.2025",Женский,Неизвестно,"Сбежала с 1 этажа Твардовского 15, 04.10.25 Если увидите наберите по телефону. Очень пугливая. Окрас шпротный серая, пушистый воротник.",19,True,True,4,8,"сб, 04.10.2025",True
https://pet911.ru/putilkovo/lost/dog/rl1087892,rl1087892,потерян,Putilkovo,в поиске,собака,рыжий,Неизвестно,"Спасо-Тушинский бульвар, 6, Путилково","чт, 16.10.2025",Мужской,Неизвестно,"Кобель, рыжий с черным окрас, пушистый, помесь овчарки. Сбежал с передержки, местности не знает. С июля, по информации из телеграмм каналов, он жил в Лужниках. 12.10 отловили в Лужниках с ловцом, свозили в клинику, обнаружили чип, но информации по нему не нашли. Сдали анализы (все в норме), повезли на передержку. По дороге проснулся, снял с себя намордник, и выходя из машины сбежал, перегрыз ошейник. Пугливый, к людям не подходит Чат поиска в телеграмм https://t. Me/poisksob",75,True,True,4,4,"вс, 12.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1084160,rl1084160,потерян,Moskva,питомец найден,кошка,серый,Неизвестно,"Коровинское шоссе, 25/30, Москва","пт, 10.10.2025",Мужской,"7, год",Кот серый с белой грудкой. Крупный. Возраст 7 лет. Пропал со второго этажа ( крыша почты и магазинов). До этого не прыгал. Посторонних побаивается,24,True,True,2,5,"чт, 09.10.2025",True
https://pet911.ru/noginsk/lost/dog/rl1082188,rl1082188,потерян,Noginsk,в поиске,собака,Неизвестно,лабрадор,"улица Советской Конституции, 5, Ногинск","пн, 06.10.2025",Мужской,Неизвестно,"Палевый Лабрадор, выскочил через ворота гаража",6,True,True,1,3,"пн, 06.10.2025",True
https://pet911.ru/lost/cat/rl1082378,rl1082378,потерян,,в поиске,кошка,черный,Неизвестно,Московская область,"вт, 07.10.2025",Мужской,Неизвестно,"Черный кот. Рано утром ушел из дома и больше не вернулся . До этого на улице не был , только привыкал к улице.",23,True,True,1,5,"чт, 02.10.2025",True
https://pet911.ru/krasnogorsk/lost/dog/rl1094198,rl1094198,потерян,Krasnogorsk,в поиске,собака,"коричневая, рыже-коричневая",Неизвестно,"улица Игоря Мерлушкина, 8, Красногорск","вт, 28.10.2025",Женский,Неизвестно,Окрас рыже-коричневая. Одета в розовый плащ и в наморднике бежевого цвета. Испугалась внезапно возникшей машины и убежала в лес.,19,True,True,1,3,"вт, 28.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1093394,rl1093394,потерян,Moskva,в поиске,собака,рыжий,Неизвестно,"улица 800-летия Москвы, 16, Москва","пн, 27.10.2025",Мужской,Неизвестно,"Золотисто- рыжий, может полаять, потом лезет гладиться, если он будет бегать может испугаться, особенности, на попе завитушки Был без ошейника и одежды",22,True,True,3,3,"сб, 25.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1080058,rl1080058,потерян,Moskva,питомец найден,кошка,черный,Неизвестно,"Профсоюзная улица, 156 к1, Москва","чт, 02.10.2025",Мужской,Неизвестно,"Кот, порода мейнкун. Окрас черный в полоску. Худой, но большой. Хвост пушистый. Может испугаться чужих и не идти на контакт.",20,True,True,1,1,"чт, 02.10.2025",True
https://pet911.ru/obninsk/lost/dog/rl1069854,rl1069854,потерян,Obninsk,в поиске,собака,серый,Неизвестно,"Дачная улица, 27, Обнинск","вс, 14.09.2025",Мужской,Неизвестно,"13.09.2025 гулял по дворе частного дома , убежал , не вернулся Серый Йорк и с рыжей мордой",17,True,True,2,3,"сб, 13.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1073817,rl1073817,потерян,Moskva,в поиске,собака,голубой,Неизвестно,"Абрамцевская улица, 3Б, Москва","вс, 21.09.2025",Женский,Неизвестно,"Разные глаза, один зеленый, другой голубой. Пугливая",7,True,True,1,5,"вс, 21.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1073989,rl1073989,потерян,Moskva,питомец найден,кошка,Неизвестно,Неизвестно,"Верхоянская улица, Москва","вс, 21.09.2025",Женский,Неизвестно,"Трехцветная, темная с рыжими и белыми пятнами, гладкошёрстная.",8,True,True,1,3,"сб, 20.09.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1072935,rl1072935,потерян,Moskovskaya Oblast,в поиске,кошка,серый,Неизвестно,"Нефедьево, Московская область","пт, 19.09.2025",Мужской,Неизвестно,"Серый кот, на нем серый ошейник, хвост сломан в двух местах, поэтому не сгибается и постоянно буквой ""Г""",18,True,True,4,4,"чт, 18.09.2025",True
https://pet911.ru/zagoryansky/lost/cat/rl1090583,rl1090583,потерян,Zagoryansky,питомец найден,кошка,Неизвестно,Неизвестно,"улица Калинина, Загорянский","ср, 22.10.2025",Мужской,Неизвестно,"Пушистый красивый кот темного окраса, с седым подшерстком",8,True,True,1,4,"сб, 18.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1073302,rl1073302,потерян,Moskovskaya Oblast,питомец найден,кошка,Неизвестно,Неизвестно,"10, Московская область","сб, 20.09.2025",Женский,Неизвестно,"Полукровка бенгалка, худая, подвижная, не очень тактильная, но воспитанная. На шее apple-tag трекер.",13,True,True,1,3,"ср, 17.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1094035,rl1094035,потерян,Moskva,в поиске,кошка,Неизвестно,Неизвестно,"улица Багрицкого, 3 к1, Москва","вт, 28.10.2025",Мужской,"1, год",Потерялся кот 1 год убежал после кастрации из вет клиники На правой лапе зеленая повязка после катетера либо если он ее каким то образом снял лапа побрита,27,True,True,2,5,"пн, 27.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1072459,rl1072459,потерян,Moskva,в поиске,собака,"черный коричневый, серый, коричневый, черный",Неизвестно,"Кронштадтский бульвар (дублёр), Москва","чт, 18.09.2025",Женский,Неизвестно,"Дворняжка. Находилась в черной шлейке. В окрасе присутствует несколько цветов, смешанных друг с другом: черный, коричневый, серый. Чипирована с регистрацией чипа на приют Некрасовка. Днём крайне пуглива, всех и всего боится. Не агрессивна.",33,True,True,2,8,"чт, 18.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1083526,rl1083526,потерян,Moskva,в поиске,кошка,пятнышко,Неизвестно,Москва,"ср, 08.10.2025",Мужской,Неизвестно,"МОСКВА, Новая Москва РОЗЫСК Новомосковский административный округ. Филимонковский район коттеджный посёлок Академия парк ПОМОГИТЕ НАЙТИ КОТИКА Случайно сбежал, сломался крепёж на оконной решётке. 3 дня и три ночи ищем его, распространена информация по местным чатам,расклеены объявления- результата нет, никто его не видел. Малыш член семьи, ребёнок плачет. Котик нуждается в лечении и периодических осмотрах. Особые приметы- мутненткий левый глаз у пятнышко на носу слева. Котик никогда не знал улицы. Если вы заметите-пожалуйста, сразу позвоните, придержите по-возможности. Ели кто его приютил- верните, пжт, его ждут в семье. +7 963 624-40-10 Галина 89663286974 Катерина #поискКотика #мо #москва",95,True,True,2,3,"вс, 05.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1084303,rl1084303,потерян,Moskva,в поиске,кошка,Неизвестно,Неизвестно,"Сходненская улица, 13, Москва","пт, 10.10.2025",Мужской,Неизвестно,"Черно белого цвета, ласковый, мурлычет, людей не боится",8,True,True,3,3,"вт, 07.10.2025",True
https://pet911.ru/lost/cat/rl1094264,rl1094264,потерян,,в поиске,кошка,белый,Неизвестно,"19, Николо-Черкизово","вт, 28.10.2025",Женский,Неизвестно,"Пугливая кошка, беспородная. Убежала из дома где-то в 15:00-16:00 часов в микрорайоне «Белый город». Может спряталась где-то в заброшке(",19,True,True,1,6,"вт, 28.10.2025",True
https://pet911.ru/lost/cat/rl1093735,rl1093735,потерян,,в поиске,кошка,серый,Неизвестно,"Черничный проезд, район Внуково","пн, 27.10.2025",Мужской,"6, год",Серый в полоску. Грудка рыжеватая. 6 лет. Чуть надорвано правое ухо. Ушел гулять 19го октября в районе ст. Санино и не вернулся.,22,True,True,3,3,"вс, 19.10.2025",True
https://pet911.ru/balashikha/lost/dog/rl1075495,rl1075495,потерян,Balashikha,питомец найден,собака,Неизвестно,Неизвестно,"Рождественская улица, Балашиха","ср, 24.09.2025",Мужской,Неизвестно,"Светлый окрас, бородатый, шерсть короткая. Длинный лапы, худощавый. На шее шнурок бежевого цвета",13,True,True,1,11,"ср, 24.09.2025",True
https://pet911.ru/reutov/lost/cat/rl1085093,rl1085093,потерян,Reutov,в поиске,кошка,"серый, коричневые",Неизвестно,"Советская улица, 20А, Реутов","сб, 11.10.2025",Мужской,Неизвестно,"Светло серый полосатый,светло-коричневые глаза,вышел из окна",6,True,True,1,4,"ср, 08.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1090726,rl1090726,потерян,Moskva,питомец найден,кошка,рыжий,Неизвестно,"улица Измайловский Вал, 30, Москва","ср, 22.10.2025",Мужской,Неизвестно,"Рыжий,голубые глаза",2,True,True,1,0,"вт, 21.10.2025",True
https://pet911.ru/poselok-podolskoy-mashinno-ispytatelnoy-stantsii/lost/dog/rl1094170,rl1094170,потерян,Poselok Podolskoy Mashinno Ispytatelnoy Stantsii,в поиске,собака,Неизвестно,овчарка,"улица Академика Горячкина, 56, посёлок Подольской машинно-испытательной станции","вт, 28.10.2025",Мужской,Неизвестно,"Горно-перинейская овчарка, зовут Алекс. От бомбёжки вскрыла два забора и убежала",11,True,True,1,3,"пн, 27.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1071512,rl1071512,потерян,Moskva,в поиске,собака,Неизвестно,шпиц,"108, Москва","ср, 17.09.2025",Мужской,Неизвестно,"Пропала собачка шпиц кобель 16.09.25 в 19.00 у дома Собачка возрастная. Принимает медикаментозные препараты, особое питание. Кто видел или нашел его, откликнитесь. Ему очень нужно домой Нашедшему вознаграждение.",28,True,True,1,3,"вт, 16.09.2025",True
https://pet911.ru/dolgoprudny/lost/cat/rl1083978,rl1083978,потерян,Dolgoprudny,в поиске,кошка,рыжая,Неизвестно,"Дирижабельная улица, 19/17, Долгопрудный","чт, 09.10.2025",Женский,Неизвестно,Откликается на имя мия девочка рыжая,6,True,True,1,2,"пн, 06.10.2025",True
https://pet911.ru/podolsk/lost/cat/rl1086896,rl1086896,потерян,Podolsk,в поиске,кошка,Неизвестно,Неизвестно,"проезд Авиаторов, 10А, Подольск","ср, 15.10.2025",Мужской,Неизвестно,"Вечером вышел из дома обычно никогда далеко не уходит .. Нигде нету значит кто то забрал, одного глаза нету ... Прошу если кто то думая что он бездомный вернули его в семью его очень ждут ....",36,True,True,4,3,"пн, 13.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1075056,rl1075056,потерян,Moskva,питомец найден,кошка,рыжий,Неизвестно,"улица Фёдора Полетаева, 24 к4, Москва","вт, 23.09.2025",Мужской,Неизвестно,"Потерялся кот рыжий , откликается на кличку Кузя. Возможно на нем шлейка и поводок рулетка.А может он ее снял. Потерялся в районе детской поликлиники на Ф. Полетаева.",27,True,True,1,3,"вс, 21.09.2025",True
https://pet911.ru/balashikha/lost/cat/rl1075199,rl1075199,потерян,Balashikha,в поиске,кошка,Неизвестно,Неизвестно,"улица Твардовского, 26, Балашиха","вт, 23.09.2025",Женский,"7, месяц","Выпала из окна. Окрас -трехцветная. Возраст 7 месяцев, пугливая.",9,True,True,2,4,"вс, 21.09.2025",True
https://pet911.ru/lost/dog/rl1087289,rl1087289,потерян,,в поиске,собака,белый,Неизвестно,"Малышево, Московская область","ср, 15.10.2025",Мужской,Неизвестно,"Крупный, имеет лишний вес, кастрирован, с большим пушистым хвостом, рыже- белый окрас, глаза янтарного цвета",15,True,True,1,5,"пн, 13.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1079818,rl1079818,потерян,Moskva,в поиске,кошка,серо-бежевый,Неизвестно,"Востряковский проезд, 25 к1, Москва","чт, 02.10.2025",Женский,"9, месяц","Глаза желтые, окрас серо-бежевый, гладкошерстная, стерилизована, диковатая. 1 год и 9 месяцев, . Очень тихо мяукает, почти не слышно. Небольшого размера.",21,True,True,2,3,"чт, 02.10.2025",True
https://pet911.ru/noginsk/lost/dog/rl1077427,rl1077427,потерян,Noginsk,питомец найден,собака,белый,Неизвестно,"20 лет Октября, Ногинск","сб, 27.09.2025",Мужской,"12, год","Кобель хаски, палево белый, глаза карие, возраст 12 лет, кличка Сэнди, чипирован, есть клеймо. Пропал утром 27.09 в районе Панфиловки, контактный, не агрессивный, прививка от бешенства июнь 2025, ошейник синий, ушел в открытую калитку, подманить сложно.",36,True,True,1,4,"сб, 27.09.2025",True
https://pet911.ru/lost/dog/rl1085129,rl1085129,потерян,,в поиске,собака,Неизвестно,Неизвестно,"46Н-04185, Настасьино","сб, 11.10.2025",Женский,Неизвестно,"Толстенькая маленькая собачка чихуа хуа. Лиловый окрас. Мама была на даче одна и пошла на участок, а наша собачка обычно выходит сделать свои дела на улицу и домой обратно. Мама вернулась в дом, а собачки нашей уже нет",38,True,True,2,4,"сб, 11.10.2025",True
https://pet911.ru/lost/dog/rl1085280,rl1085280,потерян,,в поиске,собака,белые,Неизвестно,"Шоссейная улица, Новая Слобода","вс, 12.10.2025",Мужской,Неизвестно,"Кобель черного окраса, галстук и лапки белые, был в кожаном ошейнике",11,True,True,1,4,"ср, 08.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1074176,rl1074176,потерян,Moskva,в поиске,собака,Неизвестно,Неизвестно,"Гвардейская улица, 4, Москва","вс, 21.09.2025",Мужской,Неизвестно,Пепельный окрас. Бежал сзади. Отстал.,5,True,True,4,6,"вс, 21.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1088322,rl1088322,потерян,Moskva,питомец найден,собака,"голубой, черно-подпалая",Неизвестно,"Стартовая улица, 19 к2, Москва","пт, 17.10.2025",Женский,"4, год","Черно-подпалая и мраморная, она не большая, примета самая у нее цветные глаза, один голубой другой карий, выбежала в подъезд и не успела поймать сразу пропала , помогите найти прошу вас! Ей всего 4 года , молюсь чтоб жива была.",39,True,True,2,3,"чт, 16.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1071368,rl1071368,потерян,Moskva,в поиске,кошка,серый,Неизвестно,"улица Дмитрия Ульянова, Москва","ср, 17.09.2025",Мужской,Неизвестно,"Канадский сфинкс. Окрас темно серый, грудь бледно розового цвета. Лапки тоже розовые. Ушки длинные",14,True,True,3,5,"вт, 16.09.2025",True
https://pet911.ru/ivanteyevka/lost/cat/rl1076965,rl1076965,потерян,Ivanteyevka,в поиске,кошка,Неизвестно,Неизвестно,"Школьная улица, Ивантеевка","пт, 26.09.2025",Мужской,Неизвестно,"Пропал котенок -подросток , окрас светлый, гладкошерстный, порода невская маскарадная.",10,True,True,1,3,"чт, 25.09.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1071363,rl1071363,потерян,Moskovskaya Oblast,в поиске,кошка,тигровый,Неизвестно,"Ступино, Московская область","ср, 17.09.2025",Женский,Неизвестно,"Тигровый окрас, слева на боку небольшая грыжа, глаза раскосые после травмы.",11,True,True,2,3,"сб, 13.09.2025",True
https://pet911.ru/pushkino/lost/cat/rl1072813,rl1072813,потерян,Pushkino,в поиске,кошка,"зелёный, черный",мейн-кун,"улица 50 лет Комсомола, 23, Пушкино","пт, 19.09.2025",Мужской,Неизвестно,"Потерялся кот породы мейн-кун по кличке Малыш. У него длинная шерсть, окрас черный тигр, крупное телосложение и зелёный ошейник — это его главный опознавательный знак. Очень дружелюбный и ручной, может откликаться на своё имя. Если вы его видели или подобрали — пожалуйста, свяжитесь с нами как можно скорее! Мы очень переживаем и хотим как можно быстрее вернуть его домой. Гарантируем вознаграждение тому, кто найдёт Малыша.",65,True,True,3,3,"чт, 18.09.2025",True
https://pet911.ru/moskovskaya-oblast/lost/dog/rl1070970,rl1070970,потерян,Moskovskaya Oblast,питомец найден,собака,Неизвестно,"овчарка, немецкая овчарка","Жаворонки, Московская область","вт, 16.09.2025",Мужской,"2, месяц","Тел хозяев +79104139841 ! Пропал щенок. Жаворонки, утром 15.09.25. ️Ищем Вячеслава, который нашел щенка, но не оставил свой номер для связи, на сообщения не отвечает https://pet911. Ru/moskovskaya-oblast/found/dog/rf1070422 ️ Пропал любимый щенок Лорд 2 месяца. Немецкая овчарка. Гуляем обычно на 3я советская ул и в парке, может кто то увидел, дам вознаграждение) Красная шлейка, нечего на ней не успел написать… спасибо заранее надеюсь что найдётся",64,True,True,2,3,"вт, 16.09.2025",True
https://pet911.ru/lost/cat/rl1078236,rl1078236,потерян,,питомец найден,кошка,Неизвестно,Неизвестно,Московская область,"пн, 29.09.2025",Мужской,Неизвестно,"Крупный, очень пушистый и с большим пушистым хвостом. СНТ ЖУРАВУШКА, Раменский муниципальный округ",13,True,True,5,3,"сб, 13.09.2025",True
https://pet911.ru/domodedovo/lost/cat/rl1088805,rl1088805,потерян,Domodedovo,в поиске,кошка,Неизвестно,Неизвестно,"улица 25 лет Октября, 2, Домодедово","сб, 18.10.2025",Мужской,"25, год","Потерялся любимый кот Персик Город Домодедово, 25 лет Октября, 2 Убежал с передержки, ищем везде Вознаграждение 30 000 гарантируем Нахожусь в другой стране, Просьба откликнуться с помощью в поиске Чат поиска: https://t. Me/+kgLtgr_8iBdjZTYy Люблю жду ️",36,True,True,4,4,"чт, 09.10.2025",True
https://pet911.ru/bykovo/lost/cat/rl1085495,rl1085495,потерян,Bykovo,в поиске,кошка,Неизвестно,бенгальская,"улица Калинина, 16/3, Быково","вс, 12.10.2025",Мужской,"7, год","Бенгальская парода, пятнистый около 7 лет",6,True,True,2,3,"вс, 12.10.2025",True
https://pet911.ru/lost/cat/rl1086128,rl1086128,потерян,,в поиске,кошка,"полоса, белые, белая, белый",Неизвестно,"4-я Январская улица, район Внуково","пн, 13.10.2025",Мужской,Неизвестно,На лбу будто буква «м». Белые «носочки» на лапках. На носике белая полоса. Хвостик полосатый. Белый «воротничок». Выбежал из дома и не вернулся,23,True,True,4,4,"чт, 09.10.2025",True
https://pet911.ru/nakhabino/lost/dog/rl1093470,rl1093470,потерян,Nakhabino,питомец найден,собака,черный,Неизвестно,"улица 40 лет Октября, 48А, Нахабино","пн, 27.10.2025",Мужской,"4, год","Черный , примерный возраст 4 года . Сбежал ночью из дома с 26 на 27 октября . Если хозяева одевали то красный ошейник , добрый . Кличка фил . Сбежал из частного сектора Нахабино ул . Дзержинского 18",38,True,True,2,4,"пн, 27.10.2025",True
https://pet911.ru/lost/cat/rl1089681,rl1089681,потерян,,в поиске,кошка,белая,Неизвестно,"183, посёлок Государственного Племенного Завода ""Константиново""","пн, 20.10.2025",Мужской,"5, год","Пропал котик (возраст 2,5 года) Семейный любимец. Отзывается на кличку Тедди. Кот очень ласковый и контактный. Из особенностей: задняя правая лапка на половину белая, левая в белом носочке. При проявлении сильного чувства нежности, вываливает язык от удовольствия ️",38,True,True,1,3,"пн, 13.10.2025",True
https://pet911.ru/domodedovo/lost/cat/rl1090537,rl1090537,потерян,Domodedovo,в поиске,кошка,Неизвестно,Неизвестно,"улица Гагарина, 47, Домодедово","вт, 21.10.2025",Женский,Неизвестно,"Трехцветная шерсть,дикая ищет ребенок",4,True,True,1,1,"вс, 19.10.2025",True
https://pet911.ru/serpukhov/lost/dog/rl1078660,rl1078660,потерян,Serpukhov,в поиске,собака,"бело-черный, черный",Неизвестно,"Водонапорная улица, 6, Серпухов","вт, 30.09.2025",Женский,Неизвестно,Бело-черный Розовый ошейник с сердечками,5,True,True,2,2,"пн, 29.09.2025",True
https://pet911.ru/lost/cat/rl1091762,rl1091762,потерян,,в поиске,кошка,Неизвестно,рэгдолл,"14, посёлок дачного хозяйства «Архангельское»","пт, 24.10.2025",Мужской,"4, год","похож на рэгдолла, 4 года, домашний",6,True,True,1,3,"вт, 07.10.2025",True
https://pet911.ru/moskva/lost/dog/rl1079908,rl1079908,потерян,Moskva,в поиске,собака,черно-подпалый,Неизвестно,"Ростокинский проезд, Москва","чт, 02.10.2025",Мужской,Неизвестно,черно-подпалый,1,True,True,1,1,"чт, 02.10.2025",True
https://pet911.ru/yegoryevsk/lost/cat/rl1078725,rl1078725,потерян,Yegoryevsk,в поиске,кошка,белые,Неизвестно,"улица Победы, Егорьевск","вт, 30.09.2025",Мужской,Неизвестно,"Кот крупный, пугливый. Окрас полосатый с белым (белые лапки, грудка, животик), нос розовый. Пропал около подъезда своего дома, вылез из переноски, у дома никогда не гулял",26,True,True,1,2,"пт, 19.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1088503,rl1088503,потерян,Moskva,в поиске,собака,Неизвестно,Неизвестно,"Былово, Москва","сб, 18.10.2025",Мужской,Неизвестно,"Светлый, одно ухо отличается от второго, немного не встало. Людей побаивается, к незнакомым не идёт. Сбежал с дачного участка.",19,True,True,3,3,"ср, 15.10.2025",True
https://pet911.ru/moskovskaya-oblast/lost/cat/rl1074495,rl1074495,потерян,Moskovskaya Oblast,в поиске,кошка,Неизвестно,домашняя,"Воскресенское, Московская область","пн, 22.09.2025",Женский,Неизвестно,"Окрас- песочная,британка ,большие глаза,домашняя,пугливая",4,True,False,0,1,"вс, 21.09.2025",True
https://pet911.ru/podolsk/lost/dog/rl1073296,rl1073296,потерян,Podolsk,в поиске,собака,Неизвестно,Неизвестно,"Объездная улица, 1В с3, Подольск","сб, 20.09.2025",Женский,Неизвестно,"На собаке шлейка и ошейник. Игривая, ласковая.",7,True,True,1,3,"пт, 19.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1083541,rl1083541,потерян,Moskva,питомец найден,кошка,белые,Неизвестно,"улица Барклая, Москва","чт, 09.10.2025",Мужской,Неизвестно,"Серого цвета, белые лапы и грудка. Достаточно пугливый",8,True,True,1,2,"ср, 08.10.2025",True
https://pet911.ru/nakhabino/lost/cat/rl1074627,rl1074627,потерян,Nakhabino,в поиске,кошка,"белые, чёрный",Неизвестно,"Институтская улица, Нахабино","пн, 22.09.2025",Женский,"8, год","Чёрный окрас, зелёные глаза одна лапка не ровная.На грудке белые волоски. 8 лет.. Не пугливая.",15,True,True,1,3,"вт, 16.09.2025",True
https://pet911.ru/moskva/lost/cat/rl1081685,rl1081685,потерян,Moskva,в поиске,кошка,"серую, черный",Неизвестно,"район Коммунарка, Москва","вс, 05.10.2025",Мужской,Неизвестно,"Голубые глаза, мальчик, кастрированный, черный в серую полоску ошейник, довольно большой, похож на сиамского котика",15,True,True,2,3,"сб, 04.10.2025",True
https://pet911.ru/ramenskoye/lost/dog/rl1088977,rl1088977,потерян,Ramenskoye,в поиске,собака,коричневый,Неизвестно,"Рыбхозное шоссе, Раменское","вс, 19.10.2025",Мужской,Неизвестно,"коричневый, похож на бигля.",4,True,True,1,1,"пт, 17.10.2025",True
https://pet911.ru/domodedovo/lost/dog/rl1087542,rl1087542,потерян,Domodedovo,питомец найден,собака,Неизвестно,Неизвестно,"54, Рабочая улица, Дружба 2, Домодедово, городской округ Домодедово, Московская область, Центральный федеральный округ, 142003, Россия","чт, 16.10.2025",Женский,Неизвестно,"Последний раз нашли на ул. Рабочей 54, последнее фото нашел парень в 7 утра , но там мы ее уже не нашли",22,True,True,3,8,"ср, 15.10.2025",True
https://pet911.ru/talitsy/lost/cat/rl1072168,rl1072168,потерян,Talitsy,в поиске,кошка,"коричневый, черный",Неизвестно,"4-я Восточная улица, Талицы","чт, 18.09.2025",Мужской,"1, год","Черный, на свету коричневый в полосочку. На груди и в паху несколько белых шерстинок . 1 год. К людям ласков",20,True,True,4,6,"вс, 14.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1084197,rl1084197,потерян,Moskva,в поиске,собака,Неизвестно,Неизвестно,"Ясеневая улица, Москва","пт, 10.10.2025",Женский,"13, год","Йорк, девочка, 13 лет Нюша. Убежала , всегда гуляла в метре от хозяйки. Очень ласковая, послушная, любит всех собак и людей. Маленькая . Очень ищем Нюшу. Кто видел или слышал о ней напишите.",33,True,True,1,3,"ср, 08.10.2025",True
https://pet911.ru/kolomna/lost/cat/rl1095225,rl1095225,потерян,Kolomna,в поиске,кошка,Неизвестно,Неизвестно,"2-й Юбилейный проезд, 1, Коломна","чт, 30.10.2025",Женский,Неизвестно,Кошка напугана и может быть агрессивна,6,True,True,1,3,"сб, 25.10.2025",True
https://pet911.ru/lost/dog/rl1087919,rl1087919,потерян,,питомец найден,собака,Неизвестно,Неизвестно,"Индустриальная улица, 14, район Щербинка","чт, 16.10.2025",Мужской,Неизвестно,"Порода той терьер общительный ко всем идёт, во время прогулки убежал был одет в серебристую жилетку. Большая просьба всем, кто владеет какой либо информацией сообщить о месте нахождения",28,True,True,1,0,"чт, 16.10.2025",True
https://pet911.ru/moskva/lost/cat/rl1083321,rl1083321,потерян,Moskva,в поиске,кошка,Неизвестно,Неизвестно,"Нагатинская улица, 17 к1, Москва","ср, 08.10.2025",Мужской,Неизвестно,Добрый кот Никогда не гулял на улице. Спокойно пойдет на руки,11,True,True,1,3,"ср, 08.10.2025",True
